id,platform,creator,url,license,permission_status
3cfa972afe166bc0,youtube,No name,https://www.youtube.com/watch?v=JOf4RAkxP68,unknown_link_only,metadata_only
af4957d75781e1d0,youtube,NADI Photography & Film Wedding,https://www.youtube.com/watch?v=582ZnEV36aY,unknown_link_only,metadata_only
4c6fc41e72fa9216,youtube,arpm studio,https://www.youtube.com/watch?v=D6FPBvlQa7o,unknown_link_only,metadata_only
95991d062d070152,youtube,Sweetpictures,https://www.youtube.com/watch?v=vTF6jdkrexs,unknown_link_only,metadata_only
1f57837290c561ab,youtube,Amereng Studio,https://www.youtube.com/watch?v=9fjoKYN9ABk,unknown_link_only,metadata_only
b674fba9db0e00bc,youtube,awanstudiomalaysia,https://www.youtube.com/watch?v=XHJNdzaK-QA,unknown_link_only,metadata_only
df209f453354e389,youtube,Natasha Kasim Photography,https://www.youtube.com/watch?v=R3eety7RXEo,unknown_link_only,metadata_only
1bffa7a6f67131ef,youtube,Studio Five Weddings,https://www.youtube.com/watch?v=S5zlLYAYcww,unknown_link_only,metadata_only
ce6acb9961f44793,youtube,KALIS STUDIO,https://www.youtube.com/watch?v=ViKOTyHIWgg,unknown_link_only,metadata_only
48ab9095456e5d9f,youtube,Blastphere Ventures,https://www.youtube.com/watch?v=dVSIdgm7IBQ,unknown_link_only,metadata_only
8c263551ddccd19b,youtube,KALIS STUDIO,https://www.youtube.com/watch?v=B30349Epzrk,unknown_link_only,metadata_only
6aaaf7fb7176653b,youtube,KALIS STUDIO,https://www.youtube.com/watch?v=FDmfHKX92Io,unknown_link_only,metadata_only
34b8eaaa9e4d8a03,youtube,KALIS STUDIO,https://www.youtube.com/watch?v=J0miwvItb-g,unknown_link_only,metadata_only
f4540bc4ea831c25,youtube,hadi farhan,https://www.youtube.com/watch?v=4C58W5BApQU,unknown_link_only,metadata_only
7e8b57360424d314,youtube,Eddie PhotoVideo,https://www.youtube.com/watch?v=Vb1oZEejEHo,unknown_link_only,metadata_only
d4f2b0f7679d6b1c,youtube,Bingkai Photovisuals,https://www.youtube.com/watch?v=Bvg0K2su5eg,unknown_link_only,metadata_only
46c6577305dd6bc9,youtube,The Ipohshoot Film,https://www.youtube.com/watch?v=8Yfo_N5ap4k,unknown_link_only,metadata_only
6f81127e54060dc1,youtube,Natasha Kasim Photography,https://www.youtube.com/watch?v=xOTeuvJL6N8,unknown_link_only,metadata_only
6f3e14a1a424a510,youtube,Studio Five Weddings,https://www.youtube.com/watch?v=d61WE7SHtEY,unknown_link_only,metadata_only
d1d9c424d2f1d0df,youtube,NS PIXTURES,https://www.youtube.com/watch?v=YBl9ZO4HaKk,unknown_link_only,metadata_only
6becf3117f8d70cb,youtube,OnceUponImages,https://www.youtube.com/watch?v=hWCir9MpowY,unknown_link_only,metadata_only
ab84ab97313ea849,youtube,IK Studio,https://www.youtube.com/watch?v=4WXWT1VjKNo,unknown_link_only,metadata_only
ff9640904e2d7202,youtube,Kyaizee Mohd,https://www.youtube.com/watch?v=bkzNz4-ZuWI,unknown_link_only,metadata_only
1da79027643dcc8c,youtube,IMMERSIVE MEDIA,https://www.youtube.com/watch?v=1Es8XGadY4A,unknown_link_only,metadata_only
d79f24b2e9b13eeb,youtube,afiq gempak tune,https://www.youtube.com/watch?v=sCHtCOmj_s0,unknown_link_only,metadata_only
6d61baf410891a34,youtube,previewdrama,https://www.youtube.com/watch?v=gFBh3kuSaw4,unknown_link_only,metadata_only
cd65b57082234671,youtube,ML Studios,https://www.youtube.com/watch?v=nKVH5g6PRuU,unknown_link_only,metadata_only
359d0657aa12ff48,youtube,YOKU ITI JVH MOMOGUN RUNGUS,https://www.youtube.com/watch?v=ar31gQ-hvic,unknown_link_only,metadata_only
8334a36b1871a0b7,youtube,Portal Tebo,https://www.youtube.com/watch?v=kPWc2DVodT0,unknown_link_only,metadata_only
1451e02d9abc12dd,youtube,WDYT,https://www.youtube.com/watch?v=_GuJ26y7RJU,unknown_link_only,metadata_only
ade36836f7412601,youtube,photo Gdrn,https://www.youtube.com/watch?v=-oWxHFaCZy4,unknown_link_only,metadata_only
b65b81717a740717,youtube,Creative Pushpak Films,https://www.youtube.com/watch?v=gZcrEwXyR6E,unknown_link_only,metadata_only
a67e48a728ebafa3,youtube,The Star,https://www.youtube.com/watch?v=jWEwPyc7PXk,unknown_link_only,metadata_only
6b804243cd6bd547,youtube,EyeOnAiman,https://www.youtube.com/watch?v=zyCFcLGi-VU,unknown_link_only,metadata_only
933469f47c0b00bd,youtube,Astro AWANI,https://www.youtube.com/watch?v=4MxTc-tlUlY,unknown_link_only,metadata_only
a51633434ddd05a5,youtube,Snapartgraphy Film,https://www.youtube.com/watch?v=U2T-xUhqUxk,unknown_link_only,metadata_only
6b4d53fd3e33c4ba,youtube,Snapartgraphy Film,https://www.youtube.com/watch?v=n8E0iTL9UAU,unknown_link_only,metadata_only
6adeaeb259976d67,youtube,farid salleh,https://www.youtube.com/watch?v=oCckloZnTRM,unknown_link_only,metadata_only
01687e2d34a5bf5f,youtube,The Star,https://www.youtube.com/watch?v=U1W73MBOtcY,unknown_link_only,metadata_only
